container_id,field,stub_name,kind,key,rtype,value,expression,line_no,time,extra
5313225392,,__BMFCS__,UNAMED_OBJECT,5320163280,Job,5317406592,5317406592,58,327,
5313225392,PlayableWorker.operate,__UNDEF__,VAR,5320162848,function,PlayableWorker.operate,PlayableWorker.operate,60,329,
5317948656,operate,__FC__,FUNCTION_CALL,5320112064,NoneType,,operate,35,330,consume@62
5317948656,ongoing,__AS__,OBJ_ITEM,5320028128,NoneType,,self.ongoing,36,331,
5313227248,Worker.consume,__UNDEF__,VAR,5320019392,function,Worker.consume,Worker.consume,36,332,
5317948656,consume,__FC__,FUNCTION_CALL,5319982048,NoneType,,consume,90,333,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320108032,int,89,__end_of_loop_iteration,90,334,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320110864,int,89,__start_of_loop_iteration,89,335,
5318106112,todo,__AS__,DICT_ITEM,5320147152,"str, list",5319514816,5317779264[todo] = 5319514816,89,336,
5318106112,summaries,__AS__,DICT_ITEM,5320151760,"str, list",5317451456,5317779264[summaries] = 5317451456,89,336,
5318108464,server,__AS__,DICT_ITEM,5320152864,"str, Server",5318106112,5317780224[server] = 5318106112,89,336,
5318108464,ongoing,__AS__,DICT_ITEM,5320219744,"str, NoneType",,5317780224[ongoing] = None,89,336,
5318112400,id,__AS__,DICT_ITEM,5320099392,"str, int",0,5317458432[id] = 0,89,336,
5318112400,type,__AS__,DICT_ITEM,5320111824,"str, str",VIDEO,5317458432[type] = VIDEO,89,336,
5317410720,id,__AS__,DICT_ITEM,5320162656,"str, int",1,5317452224[id] = 1,89,336,
5317410720,type,__AS__,DICT_ITEM,5320158384,"str, str",VIDEO,5317452224[type] = VIDEO,89,336,
5317406592,id,__AS__,DICT_ITEM,5320161648,"str, int",2,5317591872[id] = 2,89,336,
5317406592,type,__AS__,DICT_ITEM,5320158000,"str, str",VIDEO,5317591872[type] = VIDEO,89,336,
5317124416,id,__AS__,DICT_ITEM,5320153536,"str, int",3,5317598208[id] = 3,89,336,
5317124416,type,__AS__,DICT_ITEM,5320212928,"str, str",AUDIO,5317598208[type] = AUDIO,89,336,
5317391696,id,__AS__,DICT_ITEM,5320151904,"str, int",4,5317657408[id] = 4,89,336,
5317391696,type,__AS__,DICT_ITEM,5320162176,"str, str",AUDIO,5317657408[type] = AUDIO,89,336,
5317125856,id,__AS__,DICT_ITEM,5320157376,"str, int",5,5317666176[id] = 5,89,336,
5317125856,type,__AS__,DICT_ITEM,5320149696,"str, str",TEXT,5317666176[type] = TEXT,89,336,
5317949424,id,__AS__,DICT_ITEM,5320161456,"str, int",6,5317334976[id] = 6,89,336,
5317949424,type,__AS__,DICT_ITEM,5320156752,"str, str",TEXT,5317334976[type] = TEXT,89,336,
5317375360,id,__AS__,DICT_ITEM,5320218592,"str, int",7,5317290368[id] = 7,89,336,
5317375360,type,__AS__,DICT_ITEM,5320216672,"str, str",AUDIO,5317290368[type] = AUDIO,89,336,
5317396656,id,__AS__,DICT_ITEM,5319982672,"str, int",8,5317740544[id] = 8,89,336,
5317396656,type,__AS__,DICT_ITEM,5320162416,"str, str",AUDIO,5317740544[type] = AUDIO,89,336,
5317398384,id,__AS__,DICT_ITEM,5320161936,"str, int",9,5317520512[id] = 9,89,336,
5317398384,type,__AS__,DICT_ITEM,5320160448,"str, str",IMAGE,5317520512[type] = IMAGE,89,336,
5317410528,id,__AS__,DICT_ITEM,5320113984,"str, int",10,5317752320[id] = 10,89,336,
5317410528,type,__AS__,DICT_ITEM,5320106160,"str, str",IMAGE,5317752320[type] = IMAGE,89,336,
5318337984,id,__AS__,DICT_ITEM,5320159536,"str, int",11,5317738752[id] = 11,89,336,
5318337984,type,__AS__,DICT_ITEM,5320157856,"str, str",IMAGE,5317738752[type] = IMAGE,89,336,
5318337600,id,__AS__,DICT_ITEM,5320149744,"str, int",12,5317550144[id] = 12,89,336,
5318337600,type,__AS__,DICT_ITEM,5320160256,"str, str",TEXT,5317550144[type] = TEXT,89,336,
5318370320,id,__AS__,DICT_ITEM,5320108416,"str, int",13,5317886656[id] = 13,89,336,
5318370320,type,__AS__,DICT_ITEM,5320113072,"str, str",IMAGE,5317886656[type] = IMAGE,89,336,
5319449600,id,__AS__,DICT_ITEM,5320216384,"str, int",15,5317548480[id] = 15,89,336,
5319449600,type,__AS__,DICT_ITEM,5320220656,"str, str",TEXT,5317548480[type] = TEXT,89,336,
5318328864,id,__AS__,DICT_ITEM,5319974704,"str, int",16,5317894016[id] = 16,89,336,
5318328864,type,__AS__,DICT_ITEM,5319975904,"str, str",IMAGE,5317894016[type] = IMAGE,89,336,
5319528304,id,__AS__,DICT_ITEM,5320216576,"str, int",17,5319542656[id] = 17,89,336,
5319528304,type,__AS__,DICT_ITEM,5320217056,"str, str",TEXT,5319542656[type] = TEXT,89,336,
5319531232,id,__AS__,DICT_ITEM,5320018864,"str, int",18,5317537472[id] = 18,89,336,
5319531232,type,__AS__,DICT_ITEM,5320104576,"str, str",IMAGE,5317537472[type] = IMAGE,89,336,
5319535936,id,__AS__,DICT_ITEM,5320110816,"str, int",19,5319613184[id] = 19,89,336,
5319535936,type,__AS__,DICT_ITEM,5319933424,"str, str",IMAGE,5319613184[type] = IMAGE,89,336,
5319514816,0,__AS__,LIST_ITEM,5320159728,Job,5317949424,<class 'list'>[0],89,336,
5319514816,1,__AS__,LIST_ITEM,5320099104,Job,5319535936,<class 'list'>[1],89,336,
5319514816,2,__AS__,LIST_ITEM,5319968992,Job,5318370320,<class 'list'>[2],89,336,
5319514816,3,__AS__,LIST_ITEM,5320157424,Job,5318337984,<class 'list'>[3],89,336,
5319514816,4,__AS__,LIST_ITEM,5320149888,Job,5317125856,<class 'list'>[4],89,336,
5319514816,5,__AS__,LIST_ITEM,5320106688,Job,5318328864,<class 'list'>[5],89,336,
5319514816,6,__AS__,LIST_ITEM,5320113504,Job,5317391696,<class 'list'>[6],89,336,
5319514816,7,__AS__,LIST_ITEM,5320161744,Job,5317398384,<class 'list'>[7],89,336,
5319514816,8,__AS__,LIST_ITEM,5320159392,Job,5317124416,<class 'list'>[8],89,336,
5319514816,9,__AS__,LIST_ITEM,5320212880,Job,5319531232,<class 'list'>[9],89,336,
5319514816,10,__AS__,LIST_ITEM,5320102032,Job,5318112400,<class 'list'>[10],89,336,
5319514816,11,__AS__,LIST_ITEM,5320161696,Job,5318337600,<class 'list'>[11],89,336,
5319514816,12,__AS__,LIST_ITEM,5320215424,Job,5317375360,<class 'list'>[12],89,336,
5319514816,13,__AS__,LIST_ITEM,5320219648,Job,5317396656,<class 'list'>[13],89,336,
5319514816,14,__AS__,LIST_ITEM,5320149216,Job,5317410720,<class 'list'>[14],89,336,
5302709456,worker,__AS__,VAR,5320150944,TimelessWorker,5318108464,worker,89,336,
5317451456,0,__AS__,LIST_ITEM,5320214368,Job,5319449600,<class 'list'>[0],89,336,
5317451456,1,__AS__,LIST_ITEM,5320215616,Job,5319528304,<class 'list'>[1],89,336,
5317451456,2,__AS__,LIST_ITEM,5320218976,Job,5317410528,<class 'list'>[2],89,336,
5317451456,3,__AS__,LIST_ITEM,5320099296,Job,5317406592,<class 'list'>[3],89,336,
5313227248,Worker.consume,__DEF__,VAR,5320225696,function,Worker.consume,Worker.consume,31,337,
5313227248,self,__AS__,VAR,5320223488,TimelessWorker,5318108464,self,31,338,
5317410720,id,__AS__,DICT_ITEM,5320220512,"str, int",1,5317452224[id] = 1,34,339,
5317410720,type,__AS__,DICT_ITEM,5320215520,"str, str",VIDEO,5317452224[type] = VIDEO,34,339,
5319514816,pop,__FC__,FUNCTION_CALL,5320216000,Job,5317410720,pop,34,339,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5320218304,list,<generator object represent.<locals>.<genexpr> at 0x13d2b1e70>,self.server.todo,34,340,
5318108464,ongoing,__AS__,OBJ_ITEM,5320152624,Job,5317410720,self.ongoing,34,341,
5317410720,id,__AS__,DICT_ITEM,5320150176,"str, int",1,5317452224[id] = 1,34,341,
5317410720,type,__AS__,DICT_ITEM,5320155456,"str, str",VIDEO,5317452224[type] = VIDEO,34,341,
5313228176,TimelessWorker.operate,__DEF__,VAR,5320159776,function,TimelessWorker.operate,TimelessWorker.operate,45,342,
5313228176,self,__AS__,VAR,5320214800,TimelessWorker,5318108464,self,45,343,
5319514816,append,__FC__,FUNCTION_CALL,5320219120,NoneType,,append,50,344,operate@85
5317410720,id,__AS__,DICT_ITEM,5320227232,"str, int",1,5317452224[id] = 1,50,345,
5317410720,type,__AS__,DICT_ITEM,5320223104,"str, str",VIDEO,5317452224[type] = VIDEO,50,345,
5319514816,append,__BMFCS__,BUILTIN_MANIP,5320223776,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2ff0>,self.server.todo,50,345,
5313228176,,__BMFCS__,UNAMED_OBJECT,5320219984,Job,5317410720,5317410720,50,345,
5313228176,TimelessWorker.operate,__UNDEF__,VAR,5320214896,function,TimelessWorker.operate,TimelessWorker.operate,50,347,
5318108464,operate,__FC__,FUNCTION_CALL,5320227520,NoneType,,operate,35,348,consume@62
5318108464,ongoing,__AS__,OBJ_ITEM,5320028464,NoneType,,self.ongoing,36,349,
5313227248,Worker.consume,__UNDEF__,VAR,5320217536,function,Worker.consume,Worker.consume,36,350,
5318108464,consume,__FC__,FUNCTION_CALL,5320222048,NoneType,,consume,90,351,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320227088,int,89,__end_of_loop_iteration,90,352,
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320149312,int,87,__end_of_loop_iteration,90,353,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320152912,int,87,__start_of_loop_iteration,87,354,
5377220112,shuffle,__FC__,FUNCTION_CALL,5320223200,NoneType,,shuffle,88,355,main@140
5302709456,__start_of_loop,__SOL__,VAR,5320225600,int,89,__start_of_loop,89,356,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320224256,int,89,__start_of_loop_iteration,89,357,
5318106112,todo,__AS__,DICT_ITEM,5320265392,"str, list",5319514816,5317779264[todo] = 5319514816,89,358,
5318106112,summaries,__AS__,DICT_ITEM,5320220848,"str, list",5317451456,5317779264[summaries] = 5317451456,89,358,
5317946640,server,__AS__,DICT_ITEM,5320265968,"str, Server",5318106112,5317786112[server] = 5318106112,89,358,
5317946640,ongoing,__AS__,DICT_ITEM,5320157328,"str, NoneType",,5317786112[ongoing] = None,89,358,
5318112400,id,__AS__,DICT_ITEM,5320228528,"str, int",0,5317458432[id] = 0,89,358,
5318112400,type,__AS__,DICT_ITEM,5320227376,"str, str",VIDEO,5317458432[type] = VIDEO,89,358,
5317410720,id,__AS__,DICT_ITEM,5320217248,"str, int",1,5317452224[id] = 1,89,358,
5317410720,type,__AS__,DICT_ITEM,5320218112,"str, str",VIDEO,5317452224[type] = VIDEO,89,358,
5317406592,id,__AS__,DICT_ITEM,5320155408,"str, int",2,5317591872[id] = 2,89,358,
5317406592,type,__AS__,DICT_ITEM,5320152288,"str, str",VIDEO,5317591872[type] = VIDEO,89,358,
5317124416,id,__AS__,DICT_ITEM,5320113264,"str, int",3,5317598208[id] = 3,89,358,
5317124416,type,__AS__,DICT_ITEM,5320110096,"str, str",AUDIO,5317598208[type] = AUDIO,89,358,
5317391696,id,__AS__,DICT_ITEM,5320217152,"str, int",4,5317657408[id] = 4,89,358,
5317391696,type,__AS__,DICT_ITEM,5320108944,"str, str",AUDIO,5317657408[type] = AUDIO,89,358,
5317125856,id,__AS__,DICT_ITEM,5320224496,"str, int",5,5317666176[id] = 5,89,358,
5317125856,type,__AS__,DICT_ITEM,5320223632,"str, str",TEXT,5317666176[type] = TEXT,89,358,
5317949424,id,__AS__,DICT_ITEM,5320155216,"str, int",6,5317334976[id] = 6,89,358,
5317949424,type,__AS__,DICT_ITEM,5320103520,"str, str",TEXT,5317334976[type] = TEXT,89,358,
5317375360,id,__AS__,DICT_ITEM,5320219360,"str, int",7,5317290368[id] = 7,89,358,
5317375360,type,__AS__,DICT_ITEM,5320103664,"str, str",AUDIO,5317290368[type] = AUDIO,89,358,
5317396656,id,__AS__,DICT_ITEM,5320018336,"str, int",8,5317740544[id] = 8,89,358,
5317396656,type,__AS__,DICT_ITEM,5320023088,"str, str",AUDIO,5317740544[type] = AUDIO,89,358,
5317398384,id,__AS__,DICT_ITEM,5320111872,"str, int",9,5317520512[id] = 9,89,358,
5317398384,type,__AS__,DICT_ITEM,5320099776,"str, str",IMAGE,5317520512[type] = IMAGE,89,358,
5317410528,id,__AS__,DICT_ITEM,5319925408,"str, int",10,5317752320[id] = 10,89,358,
5317410528,type,__AS__,DICT_ITEM,5320224832,"str, str",IMAGE,5317752320[type] = IMAGE,89,358,
5318337984,id,__AS__,DICT_ITEM,5320263712,"str, int",11,5317738752[id] = 11,89,358,
5318337984,type,__AS__,DICT_ITEM,5320263568,"str, str",IMAGE,5317738752[type] = IMAGE,89,358,
5318337600,id,__AS__,DICT_ITEM,5320161552,"str, int",12,5317550144[id] = 12,89,358,
5318337600,type,__AS__,DICT_ITEM,5319786016,"str, str",TEXT,5317550144[type] = TEXT,89,358,
5318370320,id,__AS__,DICT_ITEM,5320219312,"str, int",13,5317886656[id] = 13,89,358,
5318370320,type,__AS__,DICT_ITEM,5320266928,"str, str",IMAGE,5317886656[type] = IMAGE,89,358,
5319449600,id,__AS__,DICT_ITEM,5320225456,"str, int",15,5317548480[id] = 15,89,358,
5319449600,type,__AS__,DICT_ITEM,5320162896,"str, str",TEXT,5317548480[type] = TEXT,89,358,
5318328864,id,__AS__,DICT_ITEM,5320227328,"str, int",16,5317894016[id] = 16,89,358,
5318328864,type,__AS__,DICT_ITEM,5320220464,"str, str",IMAGE,5317894016[type] = IMAGE,89,358,
5319528304,id,__AS__,DICT_ITEM,5320099824,"str, int",17,5319542656[id] = 17,89,358,
5319528304,type,__AS__,DICT_ITEM,5320024528,"str, str",TEXT,5319542656[type] = TEXT,89,358,
5319531232,id,__AS__,DICT_ITEM,5320222672,"str, int",18,5317537472[id] = 18,89,358,
5319531232,type,__AS__,DICT_ITEM,5320220416,"str, str",IMAGE,5317537472[type] = IMAGE,89,358,
5319535936,id,__AS__,DICT_ITEM,5320220608,"str, int",19,5319613184[id] = 19,89,358,
5319535936,type,__AS__,DICT_ITEM,5320227712,"str, str",IMAGE,5319613184[type] = IMAGE,89,358,
5319514816,0,__AS__,LIST_ITEM,5320155792,Job,5317949424,<class 'list'>[0],89,358,
5319514816,1,__AS__,LIST_ITEM,5320224160,Job,5319535936,<class 'list'>[1],89,358,
5319514816,2,__AS__,LIST_ITEM,5320228336,Job,5318370320,<class 'list'>[2],89,358,
5319514816,3,__AS__,LIST_ITEM,5320262224,Job,5318337984,<class 'list'>[3],89,358,
5319514816,4,__AS__,LIST_ITEM,5320218064,Job,5317125856,<class 'list'>[4],89,358,
5319514816,5,__AS__,LIST_ITEM,5320225840,Job,5318328864,<class 'list'>[5],89,358,
5319514816,6,__AS__,LIST_ITEM,5320216912,Job,5317391696,<class 'list'>[6],89,358,
5319514816,7,__AS__,LIST_ITEM,5320099920,Job,5317398384,<class 'list'>[7],89,358,
5319514816,8,__AS__,LIST_ITEM,5320112784,Job,5317124416,<class 'list'>[8],89,358,
5319514816,9,__AS__,LIST_ITEM,5320101408,Job,5319531232,<class 'list'>[9],89,358,
5319514816,10,__AS__,LIST_ITEM,5320226512,Job,5318112400,<class 'list'>[10],89,358,
5319514816,11,__AS__,LIST_ITEM,5320160064,Job,5318337600,<class 'list'>[11],89,358,
5319514816,12,__AS__,LIST_ITEM,5319776080,Job,5317375360,<class 'list'>[12],89,358,
5319514816,13,__AS__,LIST_ITEM,5320225504,Job,5317396656,<class 'list'>[13],89,358,
5319514816,14,__AS__,LIST_ITEM,5320021120,Job,5317410720,<class 'list'>[14],89,358,
5302709456,worker,__AS__,VAR,5320221664,VisualWorker,5317946640,worker,89,358,
5317451456,0,__AS__,LIST_ITEM,5320214416,Job,5319449600,<class 'list'>[0],89,358,
5317451456,1,__AS__,LIST_ITEM,5319981568,Job,5319528304,<class 'list'>[1],89,358,
5317451456,2,__AS__,LIST_ITEM,5320026688,Job,5317410528,<class 'list'>[2],89,358,
5317451456,3,__AS__,LIST_ITEM,5320224880,Job,5317406592,<class 'list'>[3],89,358,
5313227248,Worker.consume,__DEF__,VAR,5320228000,function,Worker.consume,Worker.consume,31,359,
5313227248,self,__AS__,VAR,5320220368,VisualWorker,5317946640,self,31,360,
5317410720,id,__AS__,DICT_ITEM,5320228576,"str, int",1,5317452224[id] = 1,34,361,
5317410720,type,__AS__,DICT_ITEM,5320026592,"str, str",VIDEO,5317452224[type] = VIDEO,34,361,
5319514816,pop,__FC__,FUNCTION_CALL,5320148976,Job,5317410720,pop,34,361,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5319933136,list,<generator object represent.<locals>.<genexpr> at 0x13d2b1ee0>,self.server.todo,34,362,
5317946640,ongoing,__AS__,OBJ_ITEM,5320212640,Job,5317410720,self.ongoing,34,363,
5317410720,id,__AS__,DICT_ITEM,5320227280,"str, int",1,5317452224[id] = 1,34,363,
5317410720,type,__AS__,DICT_ITEM,5320163184,"str, str",VIDEO,5317452224[type] = VIDEO,34,363,
5313230032,VisualWorker.operate,__DEF__,VAR,5319978208,function,VisualWorker.operate,VisualWorker.operate,65,364,
5313230032,self,__AS__,VAR,5320227904,VisualWorker,5317946640,self,65,365,
5317451456,append,__FC__,FUNCTION_CALL,5320271680,NoneType,,append,68,366,operate@109
5317410720,id,__AS__,DICT_ITEM,5320269040,"str, int",1,5317452224[id] = 1,68,367,
5317410720,type,__AS__,DICT_ITEM,5320157808,"str, str",VIDEO,5317452224[type] = VIDEO,68,367,
5317451456,append,__BMFCS__,BUILTIN_MANIP,5320261888,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2880>,self.server.summaries,68,367,
5313230032,,__BMFCS__,UNAMED_OBJECT,5320266160,Job,5317410720,5317410720,68,367,
5313230032,VisualWorker.operate,__UNDEF__,VAR,5320156848,function,VisualWorker.operate,VisualWorker.operate,70,369,
5317946640,operate,__FC__,FUNCTION_CALL,5320157184,NoneType,,operate,35,370,consume@62
5317946640,ongoing,__AS__,OBJ_ITEM,5319968464,NoneType,,self.ongoing,36,371,
5313227248,Worker.consume,__UNDEF__,VAR,5319970624,function,Worker.consume,Worker.consume,36,372,
5317946640,consume,__FC__,FUNCTION_CALL,5320228672,NoneType,,consume,90,373,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320270384,int,89,__end_of_loop_iteration,90,374,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320263904,int,89,__start_of_loop_iteration,89,375,
5318106112,todo,__AS__,DICT_ITEM,5320267264,"str, list",5319514816,5317779264[todo] = 5319514816,89,376,
5318106112,summaries,__AS__,DICT_ITEM,5320265152,"str, list",5317451456,5317779264[summaries] = 5317451456,89,376,
5318108464,server,__AS__,DICT_ITEM,5320262320,"str, Server",5318106112,5317780224[server] = 5318106112,89,376,
5318108464,ongoing,__AS__,DICT_ITEM,5320362784,"str, NoneType",,5317780224[ongoing] = None,89,376,
5318112400,id,__AS__,DICT_ITEM,5320155840,"str, int",0,5317458432[id] = 0,89,376,
5318112400,type,__AS__,DICT_ITEM,5320222144,"str, str",VIDEO,5317458432[type] = VIDEO,89,376,
5317410720,id,__AS__,DICT_ITEM,5320268608,"str, int",1,5317452224[id] = 1,89,376,
5317410720,type,__AS__,DICT_ITEM,5320360048,"str, str",VIDEO,5317452224[type] = VIDEO,89,376,
5317406592,id,__AS__,DICT_ITEM,5320268416,"str, int",2,5317591872[id] = 2,89,376,
5317406592,type,__AS__,DICT_ITEM,5320270768,"str, str",VIDEO,5317591872[type] = VIDEO,89,376,
5317124416,id,__AS__,DICT_ITEM,5320272400,"str, int",3,5317598208[id] = 3,89,376,
5317124416,type,__AS__,DICT_ITEM,5320263808,"str, str",AUDIO,5317598208[type] = AUDIO,89,376,
5317391696,id,__AS__,DICT_ITEM,5320268896,"str, int",4,5317657408[id] = 4,89,376,
5317391696,type,__AS__,DICT_ITEM,5320270144,"str, str",AUDIO,5317657408[type] = AUDIO,89,376,
5317125856,id,__AS__,DICT_ITEM,5320147728,"str, int",5,5317666176[id] = 5,89,376,
5317125856,type,__AS__,DICT_ITEM,5320150368,"str, str",TEXT,5317666176[type] = TEXT,89,376,
5317949424,id,__AS__,DICT_ITEM,5319973888,"str, int",6,5317334976[id] = 6,89,376,
5317949424,type,__AS__,DICT_ITEM,5320103040,"str, str",TEXT,5317334976[type] = TEXT,89,376,
5317375360,id,__AS__,DICT_ITEM,5320363648,"str, int",7,5317290368[id] = 7,89,376,
5317375360,type,__AS__,DICT_ITEM,5320220560,"str, str",AUDIO,5317290368[type] = AUDIO,89,376,
5317396656,id,__AS__,DICT_ITEM,5320275136,"str, int",8,5317740544[id] = 8,89,376,
5317396656,type,__AS__,DICT_ITEM,5320276768,"str, str",AUDIO,5317740544[type] = AUDIO,89,376,
5317398384,id,__AS__,DICT_ITEM,5320264096,"str, int",9,5317520512[id] = 9,89,376,
5317398384,type,__AS__,DICT_ITEM,5320271200,"str, str",IMAGE,5317520512[type] = IMAGE,89,376,
5317410528,id,__AS__,DICT_ITEM,5320364992,"str, int",10,5317752320[id] = 10,89,376,
5317410528,type,__AS__,DICT_ITEM,5320266544,"str, str",IMAGE,5317752320[type] = IMAGE,89,376,
5318337984,id,__AS__,DICT_ITEM,5320270336,"str, int",11,5317738752[id] = 11,89,376,
5318337984,type,__AS__,DICT_ITEM,5320272064,"str, str",IMAGE,5317738752[type] = IMAGE,89,376,
5318337600,id,__AS__,DICT_ITEM,5320213888,"str, int",12,5317550144[id] = 12,89,376,
5318337600,type,__AS__,DICT_ITEM,5320276960,"str, str",TEXT,5317550144[type] = TEXT,89,376,
5318370320,id,__AS__,DICT_ITEM,5320274176,"str, int",13,5317886656[id] = 13,89,376,
5318370320,type,__AS__,DICT_ITEM,5320269328,"str, str",IMAGE,5317886656[type] = IMAGE,89,376,
5319449600,id,__AS__,DICT_ITEM,5320276000,"str, int",15,5317548480[id] = 15,89,376,
5319449600,type,__AS__,DICT_ITEM,5320271008,"str, str",TEXT,5317548480[type] = TEXT,89,376,
5318328864,id,__AS__,DICT_ITEM,5320214080,"str, int",16,5317894016[id] = 16,89,376,
5318328864,type,__AS__,DICT_ITEM,5320218160,"str, str",IMAGE,5317894016[type] = IMAGE,89,376,
5319528304,id,__AS__,DICT_ITEM,5320362016,"str, int",17,5319542656[id] = 17,89,376,
5319528304,type,__AS__,DICT_ITEM,5320361872,"str, str",TEXT,5319542656[type] = TEXT,89,376,
5319531232,id,__AS__,DICT_ITEM,5320109568,"str, int",18,5317537472[id] = 18,89,376,
5319531232,type,__AS__,DICT_ITEM,5320275808,"str, str",IMAGE,5317537472[type] = IMAGE,89,376,
5319535936,id,__AS__,DICT_ITEM,5319932800,"str, int",19,5319613184[id] = 19,89,376,
5319535936,type,__AS__,DICT_ITEM,5320227952,"str, str",IMAGE,5319613184[type] = IMAGE,89,376,
5319514816,0,__AS__,LIST_ITEM,5320264624,Job,5317949424,<class 'list'>[0],89,376,
5319514816,1,__AS__,LIST_ITEM,5320028272,Job,5319535936,<class 'list'>[1],89,376,
5319514816,2,__AS__,LIST_ITEM,5320214128,Job,5318370320,<class 'list'>[2],89,376,
5319514816,3,__AS__,LIST_ITEM,5320265680,Job,5318337984,<class 'list'>[3],89,376,
5319514816,4,__AS__,LIST_ITEM,5320271152,Job,5317125856,<class 'list'>[4],89,376,
5319514816,5,__AS__,LIST_ITEM,5320148256,Job,5318328864,<class 'list'>[5],89,376,
5319514816,6,__AS__,LIST_ITEM,5320277296,Job,5317391696,<class 'list'>[6],89,376,
5319514816,7,__AS__,LIST_ITEM,5320274560,Job,5317398384,<class 'list'>[7],89,376,
5319514816,8,__AS__,LIST_ITEM,5320277488,Job,5317124416,<class 'list'>[8],89,376,
5319514816,9,__AS__,LIST_ITEM,5320270000,Job,5319531232,<class 'list'>[9],89,376,
5319514816,10,__AS__,LIST_ITEM,5320152528,Job,5318112400,<class 'list'>[10],89,376,
5319514816,11,__AS__,LIST_ITEM,5320213792,Job,5318337600,<class 'list'>[11],89,376,
5319514816,12,__AS__,LIST_ITEM,5320274464,Job,5317375360,<class 'list'>[12],89,376,
5319514816,13,__AS__,LIST_ITEM,5320218640,Job,5317396656,<class 'list'>[13],89,376,
5302709456,worker,__AS__,VAR,5320271872,TimelessWorker,5318108464,worker,89,376,
5317451456,0,__AS__,LIST_ITEM,5320268800,Job,5319449600,<class 'list'>[0],89,376,
5317451456,1,__AS__,LIST_ITEM,5320363312,Job,5319528304,<class 'list'>[1],89,376,
5317451456,2,__AS__,LIST_ITEM,5320365376,Job,5317410528,<class 'list'>[2],89,376,
5317451456,3,__AS__,LIST_ITEM,5320266016,Job,5317406592,<class 'list'>[3],89,376,
5317451456,4,__AS__,LIST_ITEM,5320269760,Job,5317410720,<class 'list'>[4],89,376,
5313227248,Worker.consume,__DEF__,VAR,5320367440,function,Worker.consume,Worker.consume,31,377,
5313227248,self,__AS__,VAR,5320368784,TimelessWorker,5318108464,self,31,378,
5317396656,id,__AS__,DICT_ITEM,5320370032,"str, int",8,5317740544[id] = 8,34,379,
5317396656,type,__AS__,DICT_ITEM,5320264336,"str, str",AUDIO,5317740544[type] = AUDIO,34,379,
5319514816,pop,__FC__,FUNCTION_CALL,5320368928,Job,5317396656,pop,34,379,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5320273120,list,<generator object represent.<locals>.<genexpr> at 0x13d2b1f50>,self.server.todo,34,380,
5318108464,ongoing,__AS__,OBJ_ITEM,5320273360,Job,5317396656,self.ongoing,34,381,
5317396656,id,__AS__,DICT_ITEM,5320263760,"str, int",8,5317740544[id] = 8,34,381,
5317396656,type,__AS__,DICT_ITEM,5320274752,"str, str",AUDIO,5317740544[type] = AUDIO,34,381,
5313228176,TimelessWorker.operate,__DEF__,VAR,5320369840,function,TimelessWorker.operate,TimelessWorker.operate,45,382,
5313228176,self,__AS__,VAR,5320366144,TimelessWorker,5318108464,self,45,383,
5319514816,append,__FC__,FUNCTION_CALL,5320366048,NoneType,,append,50,384,operate@85
5317396656,id,__AS__,DICT_ITEM,5320369360,"str, int",8,5317740544[id] = 8,50,385,
5317396656,type,__AS__,DICT_ITEM,5320372480,"str, str",AUDIO,5317740544[type] = AUDIO,50,385,
5319514816,append,__BMFCS__,BUILTIN_MANIP,5320365760,list,<generator object represent.<locals>.<genexpr> at 0x13d2b3060>,self.server.todo,50,385,
5313228176,,__BMFCS__,UNAMED_OBJECT,5320364752,Job,5317396656,5317396656,50,385,
5313228176,TimelessWorker.operate,__UNDEF__,VAR,5320265248,function,TimelessWorker.operate,TimelessWorker.operate,50,387,
5318108464,operate,__FC__,FUNCTION_CALL,5320265104,NoneType,,operate,35,388,consume@62
5318108464,ongoing,__AS__,OBJ_ITEM,5319846320,NoneType,,self.ongoing,36,389,
5313227248,Worker.consume,__UNDEF__,VAR,5319849008,function,Worker.consume,Worker.consume,36,390,
5318108464,consume,__FC__,FUNCTION_CALL,5319982096,NoneType,,consume,90,391,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5319979024,int,89,__end_of_loop_iteration,90,392,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320226800,int,89,__start_of_loop_iteration,89,393,
5318106112,todo,__AS__,DICT_ITEM,5320161840,"str, list",5319514816,5317779264[todo] = 5319514816,89,394,
5318106112,summaries,__AS__,DICT_ITEM,5320109280,"str, list",5317451456,5317779264[summaries] = 5317451456,89,394,
